taskId time jobId jobSize runtime user peer
    1    358    1    1    93  47 14
40644 468372 1482   37  1155   2 20
40645 468372 1482   37  2094   2 20
40646 468450 1483   11  1449   3 32
40647 468450 1483   11  1243   3 32
40648 468450 1483   11  1509   3 32
40649 468450 1483   11  2464   3 32
40650 468450 1483   11  4341   3 32
40651 468450 1483   11  2158   3 32
40652 468450 1483   11  2256   3 32
40653 468450 1483   11  1311   3 32
40654 468450 1483   11  2253   3 32
40655 468450 1483   11  2513   3 32
40656 468450 1483   11  2561   3 32
40657 468757 1484    1   294  11 47
40658 468865 1485  151  1875  18 29
40659 468865 1485  151  3567  18 29
40660 468865 1485  151  2579  18 29
40661 468865 1485  151  1462  18 29
40662 468865 1485  151   999  18 29
40663 468865 1485  151  3273  18 29
40664 468865 1485  151   755  18 29
40665 468865 1485  151  1841  18 29
40666 468865 1485  151  1533  18 29
40667 468865 1485  151  4003  18 29
40668 468865 1485  151  3736  18 29
40669 468865 1485  151   889  18 29
40670 468865 1485  151  3162  18 29
40671 468865 1485  151  1785  18 29
40672 468865 1485  151   885  18 29
40673 468865 1485  151  1997  18 29
40674 468865 1485  151  2582  18 29
40675 468865 1485  151   511  18 29
40676 468865 1485  151  1806  18 29
40677 468865 1485  151  1402  18 29
40678 468865 1485  151  2247  18 29
40679 468865 1485  151  3412  18 29
40680 468865 1485  151  2739  18 29
40681 468865 1485  151  1968  18 29
40682 468865 1485  151  2684  18 29
40683 468865 1485  151   831  18 29
40684 468865 1485  151  1482  18 29
40685 468865 1485  151  1779  18 29
40686 468865 1485  151   828  18 29
40687 468865 1485  151  3222  18 29
40688 468865 1485  151  1019  18 29
40689 468865 1485  151  2093  18 29
40690 468865 1485  151  2864  18 29
40691 468865 1485  151  1032  18 29
40692 468865 1485  151  3705  18 29
40693 468865 1485  151   820  18 29
40694 468865 1485  151  5580  18 29
40695 468865 1485  151  1478  18 29
40696 468865 1485  151  3001  18 29
40697 468865 1485  151  2561  18 29
40698 468865 1485  151  2918  18 29
40699 468865 1485  151   377  18 29
40700 468865 1485  151   728  18 29
40701 468865 1485  151  1196  18 29
40702 468865 1485  151  3661  18 29
40703 468865 1485  151   768  18 29
40704 468865 1485  151  1210  18 29
40705 468865 1485  151   571  18 29
40706 468865 1485  151   850  18 29
40707 468865 1485  151  2348  18 29
40708 468865 1485  151  3048  18 29
40709 468865 1485  151   892  18 29
40710 468865 1485  151   807  18 29
40711 468865 1485  151   848  18 29
40712 468865 1485  151  1378  18 29
40713 468865 1485  151  1160  18 29
40714 468865 1485  151  1154  18 29
40715 468865 1485  151  2286  18 29
40716 468865 1485  151   847  18 29
40717 468865 1485  151   692  18 29
40718 468865 1485  151  2092  18 29
40719 468865 1485  151  2087  18 29
40720 468865 1485  151  4849  18 29
40721 468865 1485  151   567  18 29
40722 468865 1485  151  1952  18 29
40723 468865 1485  151  1174  18 29
40724 468865 1485  151  2512  18 29
40725 468865 1485  151   500  18 29
40726 468865 1485  151   458  18 29
40727 468865 1485  151  1452  18 29
40728 468865 1485  151  1009  18 29
40729 468865 1485  151  1089  18 29
40730 468865 1485  151  4851  18 29
40731 468865 1485  151  2538  18 29
40732 468865 1485  151  2970  18 29
40733 468865 1485  151  1124  18 29
40734 468865 1485  151   973  18 29
40735 468865 1485  151  1559  18 29
40736 468865 1485  151  1004  18 29
40737 468865 1485  151   695  18 29
40738 468865 1485  151  2258  18 29
40739 468865 1485  151  1752  18 29
40740 468865 1485  151  1458  18 29
40741 468865 1485  151  1951  18 29
40742 468865 1485  151  2114  18 29
40743 468865 1485  151  1477  18 29
40744 468865 1485  151   533  18 29
40745 468865 1485  151  3014  18 29
40746 468865 1485  151   929  18 29
40747 468865 1485  151  1600  18 29
40748 468865 1485  151  1971  18 29
40749 468865 1485  151  9433  18 29
40750 468865 1485  151  1914  18 29
40751 468865 1485  151  1878  18 29
40752 468865 1485  151  4188  18 29
40753 468865 1485  151   892  18 29
40754 468865 1485  151  1551  18 29
40755 468865 1485  151  7889  18 29
40756 468865 1485  151  3625  18 29
40757 468865 1485  151  1335  18 29
40758 468865 1485  151  3474  18 29
40759 468865 1485  151  1114  18 29
40760 468865 1485  151   348  18 29
40761 468865 1485  151  2408  18 29
40762 468865 1485  151  1209  18 29
40763 468865 1485  151   419  18 29
40764 468865 1485  151  1311  18 29
40765 468865 1485  151  1445  18 29
40766 468865 1485  151  2451  18 29
40767 468865 1485  151   657  18 29
40768 468865 1485  151  1204  18 29
40769 468865 1485  151   783  18 29
40770 468865 1485  151   976  18 29
40771 468865 1485  151  1689  18 29
40772 468865 1485  151 14357  18 29
40773 468865 1485  151  2886  18 29
40774 468865 1485  151  1710  18 29
40775 468865 1485  151  1211  18 29
40776 468865 1485  151   954  18 29
40777 468865 1485  151  2593  18 29
40778 468865 1485  151  1418  18 29
40779 468865 1485  151   579  18 29
40780 468865 1485  151   349  18 29
40781 468865 1485  151   836  18 29
40782 468865 1485  151  1219  18 29
40783 468865 1485  151  1125  18 29
40784 468865 1485  151  1564  18 29
40785 468865 1485  151  1316  18 29
40786 468865 1485  151  1370  18 29
40787 468865 1485  151  2726  18 29
40788 468865 1485  151  1647  18 29
40789 468865 1485  151  1295  18 29
40790 468865 1485  151  3014  18 29
40791 468865 1485  151  1419  18 29
40792 468865 1485  151  1223  18 29
40793 468865 1485  151 18130  18 29
40794 468865 1485  151   946  18 29
40795 468865 1485  151   430  18 29
40796 468865 1485  151   413  18 29
40797 468865 1485  151  4519  18 29
40798 468865 1485  151  1782  18 29
40799 468865 1485  151  4351  18 29
40800 468865 1485  151   502  18 29
40801 468865 1485  151  1735  18 29
40802 468865 1485  151  1137  18 29
40803 468865 1485  151  1065  18 29
40804 468865 1485  151  1329  18 29
40805 468865 1485  151   817  18 29
40806 468865 1485  151  4270  18 29
40807 468865 1485  151  1076  18 29
40808 468865 1485  151   814  18 29
40809 469099 1486  176  3405   1  8
40810 469099 1486  176   389   1  8
40811 469099 1486  176   995   1  8
40812 469099 1486  176  2397   1  8
40813 469099 1486  176  2251   1  8
40814 469099 1486  176   907   1  8
40815 469099 1486  176  1254   1  8
40816 469099 1486  176 12503   1  8
40817 469099 1486  176  1506   1  8
40818 469099 1486  176   606   1  8
40819 469099 1486  176  1063   1  8
40820 469099 1486  176   691   1  8
40821 469099 1486  176  1496   1  8
40822 469099 1486  176   748   1  8
40823 469099 1486  176  7367   1  8
40824 469099 1486  176  2164   1  8
40825 469099 1486  176  1751   1  8
40826 469099 1486  176 12589   1  8
40827 469099 1486  176  2739   1  8
40828 469099 1486  176  2346   1  8
40829 469099 1486  176   739   1  8
40830 469099 1486  176   636   1  8
40831 469099 1486  176  2554   1  8
40832 469099 1486  176  5230   1  8
40833 469099 1486  176  6891   1  8
40834 469099 1486  176  1003   1  8
40835 469099 1486  176   710   1  8
40836 469099 1486  176  1393   1  8
40837 469099 1486  176  4393   1  8
40838 469099 1486  176  3976   1  8
40839 469099 1486  176  1225   1  8
40840 469099 1486  176   909   1  8
40841 469099 1486  176  1467   1  8
40842 469099 1486  176  1127   1  8
40843 469099 1486  176   668   1  8
40844 469099 1486  176  1038   1  8
40845 469099 1486  176  2504   1  8
40846 469099 1486  176   775   1  8
40847 469099 1486  176   960   1  8
40848 469099 1486  176   509   1  8
40849 469099 1486  176  7414   1  8
40850 469099 1486  176   775   1  8
40851 469099 1486  176  4687   1  8
40852 469099 1486  176  3050   1  8
40853 469099 1486  176  6416   1  8
40854 469099 1486  176  1037   1  8
40855 469099 1486  176   943   1  8
40856 469099 1486  176  1562   1  8
40857 469099 1486  176  1270   1  8
40858 469099 1486  176  1257   1  8
40859 469099 1486  176  1647   1  8
40860 469099 1486  176  1516   1  8
40861 469099 1486  176  1022   1  8
40862 469099 1486  176  1321   1  8
40863 469099 1486  176  1231   1  8
40864 469099 1486  176  2573   1  8
40865 469099 1486  176  3300   1  8
40866 469099 1486  176   545   1  8
40867 469099 1486  176  1945   1  8
40868 469099 1486  176   906   1  8
40869 469099 1486  176   437   1  8
40870 469099 1486  176   284   1  8
40871 469099 1486  176   826   1  8
40872 469099 1486  176   673   1  8
40873 469099 1486  176  1322   1  8
40874 469099 1486  176   464   1  8
40875 469099 1486  176   595   1  8
40876 469099 1486  176   711   1  8
40877 469099 1486  176  1185   1  8
40878 469099 1486  176  3408   1  8
40879 469099 1486  176   415   1  8
40880 469099 1486  176  1297   1  8
40881 469099 1486  176  2159   1  8
40882 469099 1486  176  1628   1  8
40883 469099 1486  176  2240   1  8
40884 469099 1486  176   885   1  8
40885 469099 1486  176  1306   1  8
40886 469099 1486  176  4725   1  8
40887 469099 1486  176  1246   1  8
40888 469099 1486  176  1620   1  8
40889 469099 1486  176  1572   1  8
40890 469099 1486  176  1096   1  8
40891 469099 1486  176  3127   1  8
40892 469099 1486  176  2138   1  8
40893 469099 1486  176  3179   1  8
40894 469099 1486  176   523   1  8
40895 469099 1486  176  3368   1  8
40896 469099 1486  176   587   1  8
40897 469099 1486  176  1142   1  8
40898 469099 1486  176   785   1  8
40899 469099 1486  176  3789   1  8
40900 469099 1486  176  1356   1  8
40901 469099 1486  176  4201   1  8
40902 469099 1486  176   999   1  8
40903 469099 1486  176  1051   1  8
40904 469099 1486  176  2908   1  8
40905 469099 1486  176  2202   1  8
40906 469099 1486  176  1258   1  8
40907 469099 1486  176  2074   1  8
40908 469099 1486  176  1506   1  8
40909 469099 1486  176  4139   1  8
40910 469099 1486  176   683   1  8
40911 469099 1486  176  1243   1  8
40912 469099 1486  176  4251   1  8
40913 469099 1486  176  3924   1  8
40914 469099 1486  176  1266   1  8
40915 469099 1486  176  1052   1  8
40916 469099 1486  176  2081   1  8
40917 469099 1486  176  1038   1  8
40918 469099 1486  176   521   1  8
40919 469099 1486  176   287   1  8
40920 469099 1486  176  1244   1  8
40921 469099 1486  176  5438   1  8
40922 469099 1486  176   756   1  8
40923 469099 1486  176   449   1  8
40924 469099 1486  176   717   1  8
40925 469099 1486  176  3878   1  8
40926 469099 1486  176  5595   1  8
40927 469099 1486  176  1295   1  8
40928 469099 1486  176  3109   1  8
40929 469099 1486  176  1613   1  8
40930 469099 1486  176  1048   1  8
40931 469099 1486  176  1305   1  8
40932 469099 1486  176  1919   1  8
40933 469099 1486  176  1612   1  8
40934 469099 1486  176  2213   1  8
40935 469099 1486  176  1878   1  8
40936 469099 1486  176   910   1  8
40937 469099 1486  176   707   1  8
40938 469099 1486  176   499   1  8
40939 469099 1486  176  2860   1  8
40940 469099 1486  176  1447   1  8
40941 469099 1486  176  1265   1  8
40942 469099 1486  176  1393   1  8
40943 469099 1486  176   729   1  8
40944 469099 1486  176   945   1  8
40945 469099 1486  176  1642   1  8
40946 469099 1486  176  2006   1  8
40947 469099 1486  176   358   1  8
40948 469099 1486  176 14190   1  8
40949 469099 1486  176   646   1  8
40950 469099 1486  176  1402   1  8
40951 469099 1486  176   767   1  8
40952 469099 1486  176   887   1  8
40953 469099 1486  176  1311   1  8
40954 469099 1486  176  3970   1  8
40955 469099 1486  176   911   1  8
40956 469099 1486  176  2554   1  8
40957 469099 1486  176   590   1  8
40958 469099 1486  176  5310   1  8
40959 469099 1486  176  1879   1  8
40960 469099 1486  176   704   1  8
40961 469099 1486  176  1361   1  8
40962 469099 1486  176  3150   1  8
40963 469099 1486  176  2014   1  8
40964 469099 1486  176  1918   1  8
40965 469099 1486  176  2642   1  8
40966 469099 1486  176   876   1  8
40967 469099 1486  176  1172   1  8
40968 469099 1486  176  2949   1  8
40969 469099 1486  176  2354   1  8
40970 469099 1486  176  3711   1  8
40971 469099 1486  176  9023   1  8
40972 469099 1486  176  1420   1  8
40973 469099 1486  176   976   1  8
40974 469099 1486  176  2019   1  8
40975 469099 1486  176   537   1  8
40976 469099 1486  176   988   1  8
40977 469099 1486  176  2195   1  8
40978 469099 1486  176  1425   1  8
40979 469099 1486  176   635   1  8
40980 469099 1486  176   835   1  8
40981 469099 1486  176  1951   1  8
40982 469099 1486  176  6217   1  8
40983 469099 1486  176  1979   1  8
40984 469099 1486  176  1981   1  8
40985 469116 1487    6  2865   2 20
40986 469116 1487    6  3535   2 20
40987 469116 1487    6   796   2 20
40988 469116 1487    6   680   2 20
40989 469116 1487    6  2629   2 20
40990 469116 1487    6   926   2 20
40991 469480 1488    5   309  77 16
40992 469480 1488    5  1893  77 16
40993 469480 1488    5  1024  77 16
40994 469480 1488    5  4202  77 16
40995 469480 1488    5  1737  77 16
40996 469490 1489    6  4876   3 32
40997 469490 1489    6  1748   3 32
40998 469490 1489    6  2854   3 32
40999 469490 1489    6  1865   3 32
41000 469490 1489    6  1045   3 32
41001 469490 1489    6  1096   3 32
41002 469639 1490   39  1264   3 32
41003 469639 1490   39  3723   3 32
41004 469639 1490   39   187   3 32
41005 469639 1490   39  2555   3 32
41006 469639 1490   39  1131   3 32
41007 469639 1490   39   970   3 32
41008 469639 1490   39   735   3 32
41009 469639 1490   39  1461   3 32
41010 469639 1490   39  3071   3 32
41011 469639 1490   39  1941   3 32
41012 469639 1490   39  1164   3 32
41013 469639 1490   39  1424   3 32
41014 469639 1490   39   782   3 32
41015 469639 1490   39  2499   3 32
41016 469639 1490   39  1923   3 32
41017 469639 1490   39  2543   3 32
41018 469639 1490   39   650   3 32
41019 469639 1490   39   238   3 32
41020 469639 1490   39   524   3 32
41021 469639 1490   39  1512   3 32
41022 469639 1490   39   920   3 32
41023 469639 1490   39  1445   3 32
41024 469639 1490   39  1440   3 32
41025 469639 1490   39  1374   3 32
41026 469639 1490   39  1119   3 32
41027 469639 1490   39  2534   3 32
41028 469639 1490   39   490   3 32
41029 469639 1490   39  3552   3 32
41030 469639 1490   39  2308   3 32
41031 469639 1490   39  1354   3 32
41032 469639 1490   39  1429   3 32
41033 469639 1490   39   624   3 32
41034 469639 1490   39  1234   3 32
41035 469639 1490   39   759   3 32
41036 469639 1490   39   374   3 32
41037 469639 1490   39  1829   3 32
41038 469639 1490   39   691   3 32
41039 469639 1490   39  1115   3 32
41040 469639 1490   39  1846   3 32
41041 469693 1491   26  3780   1  8
41042 469693 1491   26  2562   1  8
41043 469693 1491   26  2535   1  8
41044 469693 1491   26  1360   1  8
41045 469693 1491   26  1895   1  8
41046 469693 1491   26   901   1  8
41047 469693 1491   26  1950   1  8
41048 469693 1491   26  1869   1  8
41049 469693 1491   26  2085   1  8
41050 469693 1491   26  3114   1  8
41051 469693 1491   26   885   1  8
41052 469693 1491   26  2405   1  8
41053 469693 1491   26   728   1  8
41054 469693 1491   26   834   1  8
41055 469693 1491   26  3990   1  8
41056 469693 1491   26   685   1  8
41057 469693 1491   26   706   1  8
41058 469693 1491   26  1184   1  8
41059 469693 1491   26  2427   1  8
41060 469693 1491   26  1084   1  8
41061 469693 1491   26  4177   1  8
41062 469693 1491   26  3647   1  8
41063 469693 1491   26  3268   1  8
41064 469693 1491   26   987   1  8
41065 469693 1491   26  6595   1  8
41066 469693 1491   26  1483   1  8
41067 469783 1492    1   209  32 45
41068 470298 1493    5   907  10  3
41069 470298 1493    5  6094  10  3
41070 470298 1493    5  2339  10  3
41071 470298 1493    5  1128  10  3
41072 470298 1493    5   865  10  3
41073 472129 1494   14   845  13 37
41074 472129 1494   14  2951  13 37
41075 472129 1494   14  2142  13 37
41076 472129 1494   14   981  13 37
41077 472129 1494   14  4278  13 37
41078 472129 1494   14   941  13 37
41079 472129 1494   14  1478  13 37
41080 472129 1494   14   310  13 37
41081 472129 1494   14  1137  13 37
41082 472129 1494   14   329  13 37
41083 472129 1494   14   876  13 37
41084 472129 1494   14  2249  13 37
41085 472129 1494   14  1039  13 37
41086 472129 1494   14  1327  13 37
41087 472132 1495   40   727   3 32
41088 472132 1495   40  1230   3 32
41089 472132 1495   40   744   3 32
41090 472132 1495   40  1734   3 32
41091 472132 1495   40   408   3 32
41092 472132 1495   40   500   3 32
41093 472132 1495   40  3021   3 32
41094 472132 1495   40  3413   3 32
41095 472132 1495   40  1362   3 32
41096 472132 1495   40  4721   3 32
41097 472132 1495   40  1459   3 32
41098 472132 1495   40  1940   3 32
41099 472132 1495   40  1504   3 32
41100 472132 1495   40  2254   3 32
41101 472132 1495   40   773   3 32
41102 472132 1495   40  2146   3 32
41103 472132 1495   40  2928   3 32
41104 472132 1495   40   778   3 32
